Book Title,Final Answer
데스러버 6,"책 제목 : 데스러버 6 (S코믹스)
저자 : 토모히로 카이
출판사 : 소미미디어
출판일 : 2025년 01월 22일
ISBN : 9791138485173
설명 : 현지 발행 시리즈 누계 250만 부 돌파!! 후방주의!! 극한 에로틱 서스펜스!! 고등학생 후지시로 코스케가 갑자기 납치, 감금당한 곳은 정조를 노리는 미소녀들만 있는 감옥!! 감옥에 모인 동정들이 알고 있는 것은 ‘하면 살해당한다!’는 사실뿐! 그럼에도 불구하고 후지시로 일행은 밀려드는 유혹을 겨우 버텨낸다! 그리고 가게 된 곳은 한여름 외딴섬! 그곳에는 지금까지와는 정반대! 남자를 싫어하는 수영복 차림 미소녀들이 있었다!! 게다가 그곳에서 살아남기 위해서는 그녀들을 성적으로 흥분시켜서 포인트를 GET해야만 한다고?! 공수역전 서바이벌, ‘궁극 기마전’ 개시!! 2nd Stage ‘아일랜드편’, 절정!!!
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5250724/52507249823.20250116071215.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52507249823"
내 최애는 악역 영애 8,"책 제목 : 코믹 내 최애는 악역 영애 8 (S코믹스)
저자 : 아오노시모
출판사 : 소미미디어
출판일 : 2025년 01월 22일
ISBN : 979-11-3848-5326
설명 : 여성향 게임 『Revolution』의 세계 속 여주인공 레이 테일러로 전생한 블랙 기업 OL 오오하시 레이의 이야기를 담고 있습니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5250787/52507872236.20250115175816.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52507872236"
밤의 이정표,"책 제목 : 밤의 이정표 (제76회 일본 추리작가 협회상 수상작)
저자 : 아시자와 요
출판사 : 블루홀식스(블루홀6)
출판일 : 2025-01-22
ISBN : 9791193149393
설명 : 『밤의 이정표』는 작가의 10주년 기념작인 만큼 범상치 않은 이야기를 선사한다. 무엇보다 녹록지 않은 삶을 살아가는 다양한 등장인물이 세상과 대치하는 가운데, 본래 만나지 않아야 할 사람들의 운명이 교차하며 예상치 못한 전개를 보여준다. 다시 말해 형사가 범인을 쫓는 직선적인 추리소설과는 거리가 먼, 훨씬 정교하고 탄탄한 사회파 미스터리를 선보인다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5250787/52507872263.20250118071220.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52507872263"
"10년 후 우리는, AI와 친구가 될 수 있을까?","책 제목 : 10년 후 우리는, AI와 친구가 될 수 있을까? (과학기술의 미래)
저자 : 박재용
출판사 : 이상북스
출판일 : 2025-01-22
ISBN : 9791194144052
설명 : 이 책은 빠르게 변화하는 과학기술, 이에 따라 달라진 사회문화와 우리 일상이 만들어내는 새로운 풍경을 상상하여 이야기로 풀어낸다. 비약적으로 발전한 인공지능과 로봇은 사람의 수고를 여러모로 덜어주지만 사람의 일자리를 없애기도 한다. 기후위기와 기후난민 문제, 에너지 문제, 인수공통감염병 증가 등은 과학기술이 아무리 발전해도 온전한 해결책이 없어 보인다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5250787/52507872167.20250117071212.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52507872167"
"10년 후 우리는, AI 로봇을 구독하다!","책 제목 : 10년 후 우리는, AI 로봇을 구독하다! (일상의 미래)
저자 : 박재용
출판사 : 이상북스
출판일 : 2025년 1월 22일
ISBN : 9791194144069
설명 : 2035년, 택배기사 김기사 AI와 달리다는 주제로 이야기를 풀어나가며, 과학기술의 발전이 인간의 삶을 어떻게 변화시킬지에 대해 전망하는 이야기입니다. 비약적으로 발전한 인공지능과 로봇은 사람의 수고를 여러모로 덜어주지만 사람의 일자리를 없애기도 하는 모습을 보여주며, 이야기 뒤에는 ‘생각과 지식의 확장’ 섹션을 두어 해당 기술의 개념과 사회적 함의를 깊이 있게 다루고, 독자의 생각을 확장시키는 질문을 던집니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5250787/52507872305.20250117071215.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52507872305"
19살 청년 세계 AI를 이끌다,"책 제목 : 19살 청년 세계 AI를 이끌다 (AI 시대 교육혁명)
저자 : 꿈꾸는 소년 박상수
출판사 : 행복에너지
출판일 : 2025-01-22
ISBN : 9791193607718
설명 : 꿈꾸는 소년 박상수의 『19살 청년 세계 AI를 이끌다』는 AI 시대를 맞이하여 교육혁명을 통해 우리나라가 세계를 이끌어나갈 수 있는 방법을 제시하는 책이다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5250131/52501311359.20250116071158.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52501311359"
2025 해커스 회계사 IFRS 김원종 재무회계연습 1: 중급회계,"책 제목 : 2025 해커스 회계사 IFRS 김원종 재무회계연습 1 (중급회계)
저자 : 김원종
출판사 : 해커스경영아카데미
출판일 : 2025.01.22
ISBN : 979-11-72447-44-1
설명 : 공인회계사(CPA) 2차(동차, 유예) 시험 대비 | 본 교재 인강 | 제2판
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5250131/52501311367.20250115064636.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52501311367"
2025 더플러스 산업안전산업기사 필기 기출문제집,"책 제목 : 2025 더플러스 산업안전산업기사 필기 기출문제집 (핵심이론+10개년 기출, 개정3판)
저자 : 김재호
출판사 : 성안당
출판일 : 2025년 1월 22일
ISBN : 9788931584615
설명 : 이 책은 그동안 강단에서의 오랜 강의 경험을 토대로 틈틈이 준비하였던 자료를 바탕으로 새로운 출제기준에 맞춰 집필한 저자의 〈산업안전산업기사 필기〉 도서의 내용 중 시험에 자주 출제되는 중요이론만을 선별해 130여 쪽으로 간략히 정리하였고, 최근 5개년(2020~2024년)의 기출문제는 정확하고 자세한 해설과 함께 본서에 수록하고, 이전 5개년(2015~2019년)의 기출문제+해설은 PDF로 제공하여 짧은 기간에 시험대비를 할 수 있도록 구성하였다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5248748/52487484078.20250116071150.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52487484078"
쿠키런 바삭한 탐정단 2,"책 제목 : 쿠키런 바삭한 탐정단 2 (황금 낙타 도난 사건)
저자 : 순삭
출판사 : 올리
출판일 : 2025-01-22
ISBN : 9791194246572
설명 : 재미는 말할 것도 없고, 생각하는 힘까지 길러 주는 추리 시리즈가 탄생했다는 호평을 받은 〈쿠키런 바삭한 탐정단〉이 더욱 흥미진진한 두 번째 이야기로 돌아왔다. 샘솟는 용기로 거침없이 돌진하는 행동파 ‘용감한 쿠키’, 그리고 꼼꼼하게 단서를 찾아 추리하는 두뇌파 ‘호두맛 쿠키’. 명탐정 콤비의 찰떡 호흡이 빛을 발하는 이번 사건은? 1권에서 디저트 파라다이스의 환경 오염 문제를 해결한 ‘바삭한 탐정단’은 2권에서 도둑맞은 황금 낙타를 찾아 나선다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5246622/52466229299.20250114084141.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52466229299"
존재하는 모든 것은 사라지지 않는다,"책 제목 : 존재하는 모든 것은 사라지지 않는다
저자 : 제인 로버츠
출판사 : 터닝페이지
출판일 : 2025-01-22
ISBN : 9791193650141
설명 : 《세스 매트리얼》에 이은 또 하나의 화제작 전 세계 수많은 리더들과 학자들의 영적 스승인 ‘세스’가 밝히는 육체와 정신의 관계, 창의성의 본질, 존재의 의미! 
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5242660/52426600621.20250114084200.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52426600621"
2025 에듀윌 경비지도사 1차 민간경비론 한권끝장+기출특강,"책 제목 : 2025 에듀윌 경비지도사 1차 민간경비론 한권끝장 + 기출특강 ([일반,기계경비/청원경찰 동시대비])
저자 : 임지수
출판사 : 에듀윌
출판일 : 2025년 1월 22일
ISBN : 9791136035554
설명 : 13개년 기출문제 상세 분석 기반, 이론부터 기출까지 단 한 권으로 합격
- 기출이 곧 합격! 최근 8개년 기출문제(PDF)+해설 특강
- 3회독 반복학습! 기출 빈칸노트/2024년 최신 기출/마무리 모의고사
- 출간 이후 개정법령 걱정 NO! 시험 직전 개정법령 특강
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5248332/52483322740.20250115071329.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52483322740"
베트남 요리 마스터 클래스,"책 제목 : 베트남 요리 마스터 클래스 (미슐랭 출신 셰프에게 배우는 베트남 현지 레시피)
저자 : 제리 마이
출판사 : 클
출판일 : 2025년 1월 22일
ISBN : 9791194374152
설명 : 간단한 베트남 가정식부터 베트남 식당을 준비하는 셰프를 위한 레시피까지, 베트남 현지의 맛을 그대로 담은 제대로 된 베트남 요리책입니다. 미슐랭 스타 레스토랑 출신이자 베트남계 호주인 제리 마이 셰프가 어릴 적 부모님이 해준 음식과 자신이 운영하는 베트남 레스토랑에서 선보이는 요리, 수없이 베트남을 오가며 터득한 다양한 베트남 요리를 소개합니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5248332/52483322959.20250117071213.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52483322959"
기부트렌드 2025(한정판),"책 제목 : 기부트렌드 2025(한정판) (효율과 낭만, 기부 감각을 깨우다)
저자 : 사회복지공동모금회
출판사 : 이소노미아
출판일 : 2025년 1월 22일
ISBN : 9791190844581
설명 : 2024년 한 해 동안 기부트렌드를 수집하고 정제하여 분석하는 과정을 거쳐 〈효율과 낭만, 기부 감각을 깨우다〉라는 제목으로 『기부트렌드 2025』가 출간되었습니다. 『기부트렌드 2025』는 여섯 가지의 기부트렌드를 세상에 내놓는다. 첫 번째 트렌드는 ‘기부 감각’이다. 효율과 낭만으로 나의 추구미로 세상에 티 내는 기부 감각을 다채롭게 살펴봅니다. 두 번째 키워드는 ‘물성’이다. 기부자들이 어떻게 물성에 끌리는지 그 모습과 과제가 나타납니다. 세 번째는 기업의 사회 공헌 활동에서 나타나는 ‘기업의 지문’이다. 네 번째는 ‘옴니레이징’이다. 기부 감각을 깨우는 모금 채널의 다양한 브랜드 활동을 살펴봅니다. 다섯 번째는 ‘로컬 기빙과 소셜 임팩트’다. 그리고 마지막으로 기부 감각을 떨어뜨리는 여러 문제와 나눔 교육의 필요성을 이야기합니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5248332/52483322942.20250116071200.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52483322942"
곤충보다 작아진 정브르 8,"책 제목 : 곤충보다 작아진 정브르 8 (생물 학습 만화)
저자 : 강민희
출판사 : 겜툰
출판일 : 2025년 1월 22일
ISBN : 979-11-6844-159-0
설명 : 곤충보다 작아진 정브르와 떠나는 본격 생물 학습 어드벤처! 술술 읽히는 이야기 덕분에 학습 효과 쑥쑥. 평소에 잘 볼 수 없는 신기한 생물 이야기도 가득. 브르 연구소를 통해 재미와 상식까지 한 번에!
섬네일 링크 : https://search.shopping.naver.com/book/catalog/32463431522
구매링크 : https://search.shopping.naver.com/book/catalog/52483322917"
지능의 기원,"책 제목 : 지능의 기원 (우리의 뇌 그리고 AI를 만든 다섯 번의 혁신)
저자 : 맥스 베넷
출판사 : 더퀘스트
출판일 : 2025년 01월 22일
ISBN : 979-11-407-1225-0
설명 : 최초로 탄생한 뇌의 기능은 매우 단순했으며, 그 이후로도 뇌는 다섯 번의 혁신을 거친다는 내용의 책입니다. 인간의 뇌는 우리가 생각하는 것만큼 특별하지 않으며 딱히 고등한 사고를 하기 위해 진화하지 않았다는 주장을 담고 있습니다. 
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5247726/52477261083.20250116071201.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52477261083"
20대 의사 달물결의 미국 주식 투자,"책 제목 : 20대 의사 달물결의 미국 주식 투자
저자 : 문성민
출판사 : 한국경제신문
출판일 : 2025-01-22
ISBN : 9788947549936
설명 : 주식 투자하는 청년의사의 경제적 자유로 가는 로드맵을 담은 책으로 투자를 통해 시간적, 경제적 여유를 찾고자 하는 젊은 세대를 위해 저자가 실제로 투자하면서 경험한 시행착오와 성공 사례를 바탕으로, 누구나 실천할 수 있는 구체적인 미국 주식 투자 전략을 제시한다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5246785/52467856247.20250114084119.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52467856247"
황천의 츠가이 7,"책 제목 : 황천의 츠가이 7
저자 : 아라카와 히로무
출판사 : 대원씨아이
출판일 : 2025년 01월 23일
ISBN : 979-11-4230-5542
설명 : 책 구매 링크는 https://search.shopping.naver.com/book/catalog/52466229293 입니다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5246622/52466229293.20250115071349.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52466229293"
더 리더(The Leader),"책 제목 : 더 리더(The Leader) (박용진의 미래를 향한 도전)
저자 : 박용진
출판사 : 씨더블유씨
출판일 : 20231110
ISBN : 9791196709228
설명 : 어제까지 걸어온 길이 오늘 나의 새로운 출발선이다 대통령선거와 당대표 경선의 도전 과정에서의 국회의원 박용진의 주장, 생각, 말과 글의 기록
섬네일 링크 : https://shopping-phinf.pstatic.net/main_4400010/44000100623.20231118075359.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/44000100623"
장병 자기계발 완벽 가이드북,"책 제목 : 장병 자기계발 완벽 가이드북 (군 생활 자기계발 4단계 로드맵)
저자 : 최준형^박광희
출판사 : 더메이커
출판일 : 2025년 1월 22일
ISBN : 979-11-8780-956-2
설명 : 18개월이라는 군 복무 기간은 인생에 있어 결코 짧지 않은 소중한 시간이다. 이 시간을 어떻게 보내느냐에 따라 군 생활은 인생의 터닝포인트가 될 수도 있다. 그렇다면 군 생활을 ‘해야 하니까 어쩔 수 없이’가 아니라, 능동적으로 그리고 단계적으로 설계할 필요가 있다. 즉 군 생활을 전략적으로 바라봐야 한다. 이 책은 군 복무 기간을 성장의 시기로 바라보는 장병들을 돕기 위해서 집필되었다. 군 생활의 기간이 공백기가 아니라 충분히 의미 있는 자기계발의 시간이 되어야 한다.
섬네일 링크 : https://shopping-phinf.pstatic.net/main_5242393/52423936618.20250114084117.jpg
구매링크 : https://search.shopping.naver.com/book/catalog/52423936618"
